OrderID,CustomerID,LocationID,OrderDate,ShipDate,ShipMode,OrderPriority
IN-2011-59993,AG-109001,542,2011-02-21,2011-02-23,Second Class,Medium
IN-2011-52853,MV-181901,2838,2011-03-03,2011-03-08,Second Class,High
MX-2011-122728,HK-148903,520,2011-04-15,2011-04-16,First Class,High
IN-2011-70584,PR-188801,1109,2011-04-15,2011-04-17,Second Class,Medium
AG-2011-9610,AA-6451,770,2011-04-22,2011-04-25,First Class,High
MX-2011-106159,SN-207103,967,2011-05-06,2011-05-08,Second Class,High
IN-2011-54120,KM-167201,601,2011-05-23,2011-05-23,Same Day,High
MX-2011-118780,DB-132103,575,2011-06-07,2011-06-10,First Class,Critical
MX-2011-120649,MT-178153,382,2011-06-11,2011-06-14,First Class,Medium
IZ-2011-290,RP-92702,538,2011-06-17,2011-06-18,First Class,Medium
MX-2011-120929,TG-213103,1139,2011-08-12,2011-08-14,Second Class,Medium
MX-2011-118983,AD-101803,697,2011-08-16,2011-08-17,First Class,High
RS-2011-8730,AS-2852,1274,2011-08-17,2011-08-19,First Class,Critical
IN-2011-50438,TS-215051,542,2011-09-20,2011-09-22,Second Class,High
MX-2011-143280,TS-215053,1146,2011-09-28,2011-09-28,Same Day,High
ES-2011-2347754,ND-184602,1611,2011-09-28,2011-09-30,Second Class,High
MX-2011-123911,KE-164203,908,2011-10-06,2011-10-08,Second Class,Medium
MX-2011-145807,AH-100753,1431,2011-10-07,2011-10-12,Second Class,Medium
IS-2011-9650,MR-75452,1157,2011-10-13,2011-10-15,Second Class,High
MX-2011-110429,CS-123553,575,2011-10-17,2011-10-18,First Class,High
IZ-2011-4150,CB-24152,538,2011-11-08,2011-11-10,First Class,High
IN-2011-81301,BD-116351,2580,2011-11-10,2011-11-12,First Class,High
MX-2011-141726,GH-144103,1318,2011-11-10,2011-11-15,Second Class,Medium
MX-2011-103506,NK-184903,390,2011-12-10,2011-12-12,First Class,Medium
AG-2011-8930,MW-82201,770,2011-12-26,2011-12-27,Same Day,Medium
IN-2012-47750,NG-184301,1109,2012-02-15,2012-02-18,First Class,Critical
MX-2012-102890,SP-206203,575,2012-02-18,2012-02-20,First Class,High
UP-2012-8420,AH-302,730,2012-02-21,2012-02-23,First Class,Critical
ES-2012-1439357,BD-115602,2005,2012-02-23,2012-02-26,First Class,High
IN-2012-86502,DP-130001,609,2012-03-11,2012-03-12,First Class,High
MX-2012-163020,AH-101953,539,2012-04-03,2012-04-03,Same Day,High
IN-2012-15137,CS-121751,1713,2012-04-10,2012-04-12,First Class,High
MX-2012-138191,SZ-200353,419,2012-04-21,2012-04-25,Second Class,Medium
ID-2012-68225,PS-187601,1106,2012-05-01,2012-05-05,Second Class,High
MX-2012-140025,BG-116953,958,2012-05-24,2012-05-24,Same Day,Medium
SA-2012-3230,RP-98552,657,2012-06-09,2012-06-11,Second Class,High
MX-2012-147053,HD-147853,921,2012-06-30,2012-07-05,Second Class,Medium
MX-2012-159380,MS-178303,428,2012-07-31,2012-08-02,First Class,High
MX-2012-107146,SL-201553,418,2012-07-31,2012-08-05,Second Class,Medium
RO-2012-8470,DB-36602,2392,2012-08-17,2012-08-19,Second Class,Critical
PL-2012-7020,MA-75602,1458,2012-08-23,2012-08-28,Second Class,Medium
IN-2012-46112,JK-161201,2749,2012-09-03,2012-09-06,First Class,High
BU-2012-8970,RH-95552,2857,2012-09-06,2012-09-08,First Class,High
MX-2012-162810,FO-143053,2858,2012-09-12,2012-09-17,Second Class,High
IN-2012-23957,KB-166001,1076,2012-09-20,2012-09-25,Second Class,Medium
MX-2012-143987,CS-124903,2389,2012-09-26,2012-10-01,Second Class,Medium
PL-2012-6740,MS-75302,1458,2012-09-28,2012-09-30,Second Class,High
IN-2012-69926,PO-191801,531,2012-10-23,2012-10-26,First Class,Medium
MX-2012-126473,DP-133903,690,2012-11-02,2012-11-06,Second Class,Medium
IN-2012-67735,MH-174551,786,2012-11-12,2012-11-17,Second Class,Medium
ES-2012-4939707,CD-127902,1242,2012-11-13,2012-11-16,First Class,High
BU-2012-1110,EK-37952,1272,2012-11-15,2012-11-15,Same Day,High
MX-2012-100293,AS-102853,382,2012-11-17,2012-11-19,First Class,Critical
MX-2012-100944,MZ-173353,395,2012-11-20,2012-11-24,Second Class,Medium
MX-2012-156216,BK-112603,575,2012-11-23,2012-11-25,First Class,High
MX-2012-101637,TA-213853,2858,2012-11-27,2012-12-01,Second Class,High
IN-2012-11749,SM-209051,432,2012-12-03,2012-12-05,First Class,High
MX-2012-110821,MV-181903,395,2012-12-11,2012-12-13,Second Class,High
MX-2012-118801,NG-184303,614,2012-12-15,2012-12-18,First Class,High
MX-2012-146591,KB-162403,1083,2012-12-25,2012-12-30,Second Class,High
IN-2013-10174,RA-199151,826,2013-01-16,2013-01-19,First Class,Medium
IZ-2013-5120,NP-86702,1071,2013-01-28,2013-02-02,Second Class,Medium
IN-2013-85340,BD-117251,1069,2013-02-08,2013-02-08,Same Day,Critical
MX-2013-140382,SM-200053,956,2013-02-26,2013-03-01,First Class,Medium
IR-2013-390,JG-51602,2859,2013-03-22,2013-03-22,Same Day,Critical
IN-2013-53742,AH-100301,1601,2013-03-25,2013-03-29,Second Class,Medium
CG-2013-6110,BW-10651,750,2013-03-29,2013-03-31,Second Class,High
ES-2013-5305308,RR-195252,528,2013-03-29,2013-03-31,Second Class,Medium
IN-2013-17482,LC-171401,2013,2013-03-29,2013-04-03,Second Class,Medium
IN-2013-22438,TC-214751,786,2013-04-24,2013-04-26,Second Class,Critical
IN-2013-12729,KT-164801,552,2013-05-03,2013-05-07,Second Class,Medium
UP-2013-5480,LP-70802,810,2013-05-13,2013-05-16,Second Class,Medium
IN-2013-81224,DP-131651,1543,2013-05-21,2013-05-23,Second Class,Critical
ES-2013-3544260,PR-188802,1715,2013-05-28,2013-06-01,Second Class,High
IN-2013-41975,Dp-132401,2819,2013-06-08,2013-06-08,Same Day,High
MX-2013-118682,EH-141253,388,2013-06-10,2013-06-12,First Class,Medium
IN-2013-12715,CS-121751,2860,2013-06-14,2013-06-16,First Class,Critical
IZ-2013-1300,KC-62552,538,2013-06-15,2013-06-19,Second Class,Medium
IN-2013-49192,CR-128201,576,2013-07-16,2013-07-19,Second Class,Medium
TO-2013-9330,Dl-36001,1821,2013-08-07,2013-08-08,First Class,Critical
MX-2013-121531,TG-216403,891,2013-08-15,2013-08-20,Second Class,High
MX-2013-102260,RS-197653,388,2013-08-27,2013-08-29,Second Class,High
MX-2013-103744,CS-124003,462,2013-09-04,2013-09-05,First Class,High
MX-2013-118255,SW-207553,566,2013-09-04,2013-09-08,Second Class,Medium
MO-2013-6320,ES-40801,1227,2013-09-04,2013-09-09,Second Class,High
MX-2013-137029,SC-207703,2861,2013-09-06,2013-09-08,First Class,High
IN-2013-81560,BN-114701,640,2013-09-14,2013-09-18,Second Class,Medium
UP-2013-1030,AA-4803,736,2013-09-30,2013-10-05,Second Class,Medium
MX-2013-163811,SV-207853,1250,2013-10-02,2013-10-03,First Class,High
MX-2013-130911,JM-156553,2050,2013-10-04,2013-10-06,Second Class,Medium
IN-2013-67196,ME-180101,939,2013-10-23,2013-10-26,Second Class,Critical
IN-2013-18973,GT-146351,1481,2013-10-24,2013-10-27,First Class,High
MX-2013-125108,JL-151303,1761,2013-11-01,2013-11-04,Second Class,High
MX-2013-153430,SL-201553,398,2013-11-11,2013-11-14,First Class,High
ES-2013-2222698,JO-152802,584,2013-11-26,2013-11-26,Same Day,Medium
IN-2013-59027,SS-208751,569,2013-12-04,2013-12-04,Same Day,Medium
IR-2013-350,BS-18002,1067,2013-12-06,2013-12-10,Second Class,Medium
SU-2013-5300,AG-3301,1640,2013-12-09,2013-12-11,First Class,Critical
MX-2013-109141,MC-175753,2655,2013-12-09,2013-12-11,Second Class,Critical
UP-2013-6640,BW-11103,1461,2013-12-10,2013-12-14,Second Class,Medium
TO-2014-1650,FM-42901,801,2014-01-04,2014-01-08,Second Class,Medium
MX-2014-164959,LC-169603,1107,2014-01-16,2014-01-17,Same Day,Critical
MZ-2014-5860,CC-24751,1020,2014-01-20,2014-01-25,Second Class,Medium
BO-2014-8960,MZ-73352,715,2014-02-11,2014-02-15,Second Class,High
SG-2014-1600,JM-56551,746,2014-02-24,2014-02-27,Second Class,High
ZA-2014-9750,TS-112051,560,2014-02-27,2014-03-03,Second Class,Medium
ES-2014-2899641,FO-143052,838,2014-03-14,2014-03-16,First Class,High
MX-2014-154340,TT-214603,388,2014-04-17,2014-04-19,First Class,High
CA-2014-870,CD-19802,1256,2014-04-20,2014-04-25,Second Class,Medium
MX-2014-151470,CC-123703,2822,2014-04-21,2014-04-24,First Class,High
IN-2014-49584,DB-133601,601,2014-05-02,2014-05-05,First Class,High
UP-2014-7850,JB-60452,650,2014-05-08,2014-05-13,Second Class,High
SA-2014-8580,IG-50852,1149,2014-05-09,2014-05-11,Second Class,High
MX-2014-164434,SJ-201253,386,2014-06-05,2014-06-09,Second Class,High
MX-2014-107986,JK-152053,382,2014-06-17,2014-06-20,First Class,Critical
PL-2014-9640,JK-61203,835,2014-06-21,2014-06-25,Second Class,Medium
MX-2014-117233,DB-133603,395,2014-06-30,2014-07-01,First Class,Critical
ES-2014-2623757,GH-144102,565,2014-07-05,2014-07-08,First Class,High
SF-2014-740,SC-106951,2862,2014-07-10,2014-07-12,First Class,Medium
SF-2014-1550,LO-71701,656,2014-08-12,2014-08-14,Second Class,High
MX-2014-165386,LB-167953,382,2014-08-28,2014-08-31,Second Class,Critical
AJ-2014-9550,GG-46502,1034,2014-08-30,2014-09-04,Second Class,Medium
MX-2014-116316,LH-170203,416,2014-09-01,2014-09-03,Second Class,Critical
IN-2014-46875,AP-109151,1035,2014-09-11,2014-09-12,First Class,Medium
MX-2014-155551,DH-136753,418,2014-09-13,2014-09-13,Same Day,High
UZ-2014-110,DK-28352,701,2014-09-15,2014-09-19,Second Class,Medium
IN-2014-85011,MR-175451,1535,2014-09-16,2014-09-20,Second Class,Medium
EG-2014-5980,CR-27301,478,2014-09-19,2014-09-20,First Class,High
IR-2014-7430,JC-53852,1450,2014-09-19,2014-09-24,Second Class,Medium
RS-2014-9680,MB-80852,1276,2014-10-01,2014-10-04,Second Class,High
IN-2014-28157,AJ-109451,619,2014-10-01,2014-10-04,First Class,Medium
MX-2014-160255,KD-162703,388,2014-10-10,2014-10-13,First Class,Medium
MX-2014-164994,LS-169453,583,2014-10-10,2014-10-15,Second Class,Medium
IN-2014-18532,AP-109151,603,2014-10-16,2014-10-19,Second Class,High
MX-2014-110772,CJ-120103,539,2014-10-21,2014-10-23,Second Class,High
ES-2014-3645637,AR-103452,2216,2014-10-24,2014-10-24,Same Day,Critical
IN-2014-69527,JG-158051,682,2014-10-31,2014-11-02,First Class,Medium
MX-2014-167731,TB-212803,583,2014-11-04,2014-11-09,Second Class,Medium
IN-2014-85760,JD-160151,1602,2014-11-13,2014-11-17,Second Class,Medium
IN-2014-42276,EH-139901,1240,2014-11-17,2014-11-22,Second Class,Medium
MX-2014-128405,KD-162703,693,2014-11-22,2014-11-24,First Class,Critical
MX-2014-148978,KB-162403,1519,2014-11-24,2014-11-24,Same Day,High
IN-2014-10657,DB-136151,432,2014-11-25,2014-11-30,Second Class,Medium
MX-2014-144925,SW-202753,382,2014-11-30,2014-12-05,Second Class,Medium
IN-2014-86341,MS-173651,640,2014-12-04,2014-12-06,First Class,Medium
IN-2014-21990,SM-203201,432,2014-12-04,2014-12-06,First Class,High
SF-2014-8320,BN-14701,656,2014-12-09,2014-12-13,Second Class,Medium
IN-2014-86453,RF-198401,2863,2014-12-11,2014-12-16,Second Class,Medium
IR-2014-1540,TW-110252,812,2014-12-12,2014-12-15,First Class,Medium
MX-2014-115700,EB-141703,2864,2014-12-12,2014-12-17,Second Class,Medium
MX-2014-140053,CA-119653,520,2014-12-13,2014-12-16,First Class,High
MX-2014-126984,JH-158203,2865,2014-12-18,2014-12-20,Second Class,High
EG-2014-6790,CS-24001,478,2014-12-20,2014-12-22,Second Class,High
MX-2014-105907,MM-172603,395,2014-12-27,2014-12-29,Second Class,High
ML-2014-7360,BO-14251,2866,2014-12-30,2015-01-02,First Class,Medium
IN-2011-52125,RH-194951,2763,2011-08-02,2011-08-03,First Class,High
IN-2011-60322,MV-181901,496,2011-08-11,2011-08-16,Second Class,Medium
IN-2011-64361,VT-217001,2422,2011-11-18,2011-11-20,Second Class,High
IN-2013-68456,FP-143201,514,2013-02-25,2013-02-25,Same Day,Medium
IN-2013-22417,AF-108851,1153,2013-05-15,2013-05-17,Second Class,Critical
IN-2013-55548,PM-191351,2744,2013-06-06,2013-06-07,First Class,High
IN-2013-63486,NB-186551,558,2013-08-07,2013-08-07,Same Day,Medium
IN-2013-77528,SV-203651,881,2013-08-12,2013-08-13,First Class,High
IN-2013-44187,JB-160451,1370,2013-10-08,2013-10-09,First Class,Medium
IN-2013-34107,MJ-177401,2263,2013-10-08,2013-10-10,Second Class,High
IN-2013-11847,AS-101351,2045,2013-12-14,2013-12-14,Same Day,High
IN-2014-45601,MO-178001,2867,2014-02-21,2014-02-26,Second Class,Medium
ID-2014-48968,FO-143051,2852,2014-10-14,2014-10-14,Same Day,High
IN-2014-34450,HG-149651,2504,2014-10-31,2014-11-04,Second Class,High
IN-2014-17384,Co-126401,2045,2014-11-26,2014-11-27,First Class,Critical
MX-2011-117709,ST-205303,583,2011-02-09,2011-02-09,Same Day,Medium
ES-2011-2711513,TT-214602,976,2011-03-10,2011-03-10,Same Day,Medium
CG-2011-4610,AR-4051,599,2011-03-31,2011-03-31,Same Day,High
IN-2011-70185,BE-114551,868,2011-10-25,2011-10-25,Same Day,Critical
IN-2012-82841,GW-146051,1362,2012-05-10,2012-05-11,Same Day,High
ES-2012-5671193,MG-181452,947,2012-05-29,2012-05-29,Same Day,Medium
ES-2012-4904223,KH-165102,2868,2012-06-26,2012-06-26,Same Day,High
ES-2012-3699074,TR-213252,389,2012-06-28,2012-06-28,Same Day,High
MX-2012-119249,CL-118903,2869,2012-07-04,2012-07-04,Same Day,Medium
AO-2012-5450,LH-69001,568,2012-11-12,2012-11-12,Same Day,High
MO-2012-7840,JD-60601,547,2012-11-20,2012-11-20,Same Day,High
RO-2013-290,GZ-44703,712,2013-01-10,2013-01-10,Same Day,High
AL-2013-7280,GA-45152,1772,2013-04-20,2013-04-20,Same Day,Critical
US-2013-150189,RD-199003,2870,2013-05-28,2013-05-28,Same Day,Medium
AJ-2013-1760,CA-23102,1034,2013-08-14,2013-08-14,Same Day,Medium
IN-2013-18805,EH-141251,601,2013-10-24,2013-10-24,Same Day,High
MZ-2013-3690,DG-33001,823,2013-12-18,2013-12-18,Same Day,High
MX-2014-147032,TB-215203,564,2014-03-28,2014-03-28,Same Day,High
AG-2014-4590,AM-3601,770,2014-06-24,2014-06-24,Same Day,Critical
IN-2014-44719,GM-144551,2394,2014-08-11,2014-08-11,Same Day,High
MX-2014-158631,EN-137803,2871,2014-09-29,2014-09-29,Same Day,Critical
IN-2014-71837,AJ-107951,2843,2014-10-30,2014-10-30,Same Day,High
MX-2014-131968,AW-109303,395,2014-11-06,2014-11-06,Same Day,Medium
ID-2014-12603,MZ-175151,1106,2014-11-17,2014-11-17,Same Day,Critical
MX-2014-143546,MH-180253,412,2014-12-11,2014-12-11,Same Day,Critical
HR-2014-6320,DB-30602,2378,2014-12-23,2014-12-23,Same Day,High
MX-2014-114797,GM-146803,388,2014-12-26,2014-12-26,Same Day,Medium
GG-2011-6070,DK-31502,1224,2011-03-17,2011-03-20,First Class,High
MX-2011-144743,NZ-185653,2655,2011-06-01,2011-06-04,First Class,High
MX-2011-146332,AC-104203,1120,2011-08-16,2011-08-19,First Class,High
CG-2011-8610,AH-301,2872,2011-09-14,2011-09-15,First Class,High
CG-2011-2000,LC-69301,599,2011-11-05,2011-11-06,First Class,Medium
MX-2012-166023,KF-162853,388,2012-06-06,2012-06-07,First Class,High
ES-2012-3658529,KD-164952,389,2012-06-07,2012-06-08,First Class,Medium
IN-2012-60371,BE-113351,479,2012-06-27,2012-06-29,First Class,High
ES-2012-3876252,HM-148602,417,2012-09-03,2012-09-06,First Class,High
SA-2012-8940,JD-61502,657,2012-11-22,2012-11-24,First Class,High
MX-2012-105900,ON-187153,655,2012-12-19,2012-12-21,First Class,High
MX-2013-161893,HE-148003,511,2013-02-18,2013-02-19,First Class,Medium
MX-2013-137974,MY-173803,429,2013-05-04,2013-05-06,First Class,High
EG-2013-3080,NL-83101,2663,2013-06-04,2013-06-06,First Class,High
AL-2013-3830,TT-114602,2802,2013-08-12,2013-08-14,First Class,Critical
IN-2013-74203,DV-130451,778,2013-08-14,2013-08-16,First Class,High
SF-2013-2060,BF-10201,656,2013-08-20,2013-08-22,First Class,High
UP-2013-2600,KB-66003,1806,2013-10-30,2013-11-02,First Class,Critical
MX-2013-146395,PJ-188353,2641,2013-11-22,2013-11-25,First Class,High
MX-2014-167402,RD-196603,930,2014-02-03,2014-02-06,First Class,Critical
SA-2014-1250,KH-66302,657,2014-02-08,2014-02-09,First Class,Critical
CA-2014-4270,MA-79952,1236,2014-08-15,2014-08-16,First Class,Medium
IZ-2014-6400,Dl-36002,538,2014-09-11,2014-09-13,First Class,Critical
IN-2014-81287,PH-187901,660,2014-10-13,2014-10-15,First Class,Medium
RS-2014-6150,AR-8252,1896,2014-10-18,2014-10-21,First Class,Medium
IN-2014-16404,TC-211451,2736,2014-11-10,2014-11-13,First Class,Medium
MX-2014-102946,FA-142303,398,2014-11-23,2014-11-26,First Class,Medium
MX-2014-147270,CC-124303,386,2014-12-25,2014-12-27,First Class,Medium
MX-2011-135020,CC-125503,412,2011-03-17,2011-03-18,First Class,High
IN-2011-76989,BG-117401,1106,2011-07-19,2011-07-20,First Class,High
IN-2011-55268,GT-147101,1124,2011-09-07,2011-09-08,First Class,High
MX-2011-150441,TP-211303,445,2011-10-26,2011-10-28,First Class,High
MX-2011-127215,AB-100153,463,2011-11-03,2011-11-05,First Class,High
IR-2012-3810,GW-46052,1937,2012-03-05,2012-03-08,First Class,High
IN-2012-79012,JF-154901,432,2012-03-27,2012-03-30,First Class,High
IN-2012-50788,SC-208451,450,2012-06-20,2012-06-22,First Class,High
ES-2012-3362320,DL-128652,387,2012-08-29,2012-08-31,First Class,Medium
CA-2012-7460,JM-58652,521,2012-11-28,2012-12-01,First Class,Medium
IN-2013-62205,TP-214151,960,2013-01-02,2013-01-05,First Class,High
IN-2013-82127,AG-102701,669,2013-01-10,2013-01-11,First Class,High
IN-2013-21038,RK-193001,608,2013-07-02,2013-07-05,First Class,Critical
IN-2013-41268,GM-146801,2873,2013-07-29,2013-07-31,First Class,Critical
IN-2013-85550,TS-213401,1070,2013-08-15,2013-08-18,First Class,High
KE-2013-1160,JM-55801,764,2013-08-21,2013-08-23,First Class,Critical
ES-2013-1346757,BD-116352,773,2013-09-12,2013-09-15,First Class,Critical
CM-2013-5360,AJ-9601,1100,2013-11-15,2013-11-18,First Class,Critical
MX-2013-143665,SS-205903,785,2013-12-04,2013-12-05,First Class,High
UZ-2013-8080,RF-98402,1259,2013-12-05,2013-12-07,First Class,Critical
MX-2014-136560,SM-200053,411,2014-04-23,2014-04-26,First Class,Medium
IN-2014-26561,LC-171401,642,2014-06-11,2014-06-14,First Class,High
IT-2014-2529211,MM-179202,995,2014-07-09,2014-07-10,First Class,High
MX-2014-150049,SE-201103,519,2014-07-29,2014-08-01,First Class,High
US-2014-133193,NP-183253,1058,2014-07-31,2014-08-01,First Class,Critical
ES-2014-3099049,JE-157452,427,2014-08-28,2014-08-30,First Class,Medium
IN-2014-28416,JK-156251,950,2014-09-02,2014-09-05,First Class,High
MX-2014-136700,LB-167353,2065,2014-09-26,2014-09-27,First Class,High
MX-2014-135307,TB-215953,2788,2014-11-24,2014-11-26,First Class,High
MX-2014-101441,RP-193903,1029,2014-11-28,2014-11-30,First Class,Medium
MX-2014-117905,DB-132103,388,2014-12-10,2014-12-13,First Class,High
MX-2014-157924,HF-149953,1058,2014-12-17,2014-12-20,First Class,High
IN-2014-34226,DW-135401,490,2014-12-19,2014-12-20,First Class,Critical
IN-2014-44789,JB-159251,2874,2014-12-22,2014-12-24,First Class,Critical
SF-2014-3560,MV-81901,761,2014-12-24,2014-12-27,First Class,Medium
ES-2011-2132896,MM-182802,399,2011-05-03,2011-05-07,Second Class,High
CA-2011-3200,JS-55952,626,2011-09-01,2011-09-04,Second Class,Medium
MX-2011-118136,GZ-145453,695,2011-11-26,2011-11-28,Second Class,High
MX-2011-144022,BO-113503,411,2011-12-13,2011-12-15,Second Class,High
ES-2012-3863050,SF-209652,848,2012-03-02,2012-03-04,Second Class,Medium
MX-2012-169698,TP-215653,418,2012-03-07,2012-03-11,Second Class,Medium
IN-2012-44915,CV-128051,1812,2012-04-18,2012-04-23,Second Class,High
IN-2012-58887,CS-118451,676,2012-08-31,2012-09-02,Second Class,Critical
ZA-2012-8660,DJ-35101,1285,2012-09-07,2012-09-09,Second Class,Medium
IV-2012-7600,TC-111451,861,2012-09-21,2012-09-24,Second Class,Medium
CG-2012-8000,FM-42151,599,2012-10-16,2012-10-18,Second Class,High
IN-2012-80517,DL-134951,1602,2012-11-12,2012-11-15,Second Class,Medium
MX-2012-156678,EM-138103,2875,2012-11-29,2012-12-01,Second Class,Critical
MX-2012-151505,DK-132253,1083,2012-12-27,2012-12-29,Second Class,Medium
IN-2012-85781,HM-148601,1574,2012-12-28,2013-01-01,Second Class,High
MX-2013-138954,DK-132253,418,2013-06-12,2013-06-14,Second Class,High
MX-2013-166072,JM-156553,380,2013-06-26,2013-07-01,Second Class,High
IN-2013-31006,NB-185801,939,2013-07-02,2013-07-05,Second Class,Medium
BO-2013-3590,HW-49352,728,2013-07-17,2013-07-19,Second Class,Critical
IN-2013-42115,AM-103601,2860,2013-07-29,2013-08-01,Second Class,Medium
MX-2013-126361,AH-106903,408,2013-12-17,2013-12-19,Second Class,High
MX-2014-167514,ER-138553,1127,2014-01-09,2014-01-12,Second Class,Critical
UP-2014-200,FA-42302,1073,2014-01-24,2014-01-27,Second Class,Medium
ES-2014-4369466,DJ-135102,489,2014-02-11,2014-02-15,Second Class,Medium
RO-2014-9680,LA-67802,2876,2014-02-28,2014-03-02,Second Class,Medium
IN-2014-50669,BS-115901,2877,2014-05-15,2014-05-17,Second Class,Critical
ES-2014-3775925,BP-111852,499,2014-06-20,2014-06-24,Second Class,Medium
EG-2014-4700,LS-69451,478,2014-06-24,2014-06-28,Second Class,High
MX-2014-145800,JS-156853,495,2014-07-29,2014-07-31,Second Class,Critical
ES-2014-4138124,BF-112752,610,2014-09-17,2014-09-22,Second Class,High
CM-2014-8980,KN-64501,1293,2014-09-29,2014-10-04,Second Class,High
